treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_03020,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,33,33.0,2576.64,54.1,78.08,45.98,22.94,8.96,4.28,3.62,74.38,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03021,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,48,48.0,3038.4,63.16,63.3,40.36,22.52,10.89,4.34,3.51,71.29,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,8.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03022,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,46,46.0,3197.92,62.16,69.52,49.34,20.64,9.04,3.57,2.78,74.44,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,5.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03023,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,51,51.0,3983.1,64.56,78.1,49.34,20.17,10.29,4.59,2.25,78.27,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03024,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,42,42.0,4121.88,60.0,98.14,52.54,26.09,10.97,2.15,2.6,82.05,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03025,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,18,22.5,1708.92,44.55,75.95,47.78,23.98,6.46,4.89,1.15,73.13,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,7.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03026,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,46,46.0,2655.12,62.16,57.72,53.26,21.67,6.75,4.94,1.3,68.17,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03027,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,46,34.5,1479.36,55.2,42.88,55.74,24.7,8.72,3.66,3.49,60.7,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03028,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,46,34.5,2349.68,55.2,68.11,56.76,25.3,6.84,4.57,1.85,75.37,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03029,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,46,46.0,2868.56,62.16,62.36,52.31,19.44,6.82,4.01,1.56,73.74,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,6.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03030,MLT_OUTLET_003,St Julians,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,35,35.0,2733.15,55.56,78.09,57.31,25.17,6.97,3.17,3.66,76.16,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03031,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,49,49.0,2987.53,63.64,60.97,44.19,20.64,8.34,3.23,2.48,71.31,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,8.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03032,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,46,46.0,3064.06,62.16,66.61,57.31,20.62,9.58,3.73,3.3,74.67,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,5.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03033,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,52,52.0,4077.84,65.0,78.42,41.92,22.76,6.42,4.85,2.2,77.72,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03034,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,43,43.0,4379.12,60.56,101.84,50.67,17.93,8.29,4.96,3.01,82.04,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03035,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,19,23.75,1810.32,45.89,76.22,53.5,21.51,6.74,3.3,1.71,74.49,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,6.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03036,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,46,46.0,2522.64,62.16,54.84,41.12,20.83,8.92,3.82,1.93,65.95,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03037,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,46,34.5,1508.34,55.2,43.72,42.92,23.43,8.08,4.39,1.85,59.33,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03038,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,46,34.5,2340.94,55.2,67.85,54.44,27.67,8.39,4.0,3.45,75.08,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03039,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,46,46.0,2876.84,62.16,62.54,49.58,24.96,7.07,2.28,2.88,73.69,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03040,MLT_OUTLET_003,St Julians,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,35,35.0,2786.0,55.56,79.6,46.3,23.75,7.45,3.15,1.26,75.18,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
