management_signal_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,overall_management_signal_score_0_100,overall_management_signal_band,primary_management_priority,secondary_management_priority,total_revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,avg_treatment_health_score,avg_therapist_consistency_score,high_priority_conflict_count,burnout_risk_case_count,leakage_risk_case_count,manager_action_1,manager_action_2,manager_action_3,outlet_rank_within_period,managerial_focus_area,management_status_note,storyline_note,review_escalation_flag,executive_watchlist_flag,score_confidence_level,status
MSL_00302,MLT_OUTLET_003,St Julians,Malta,monthly,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.9,stable,commercial_growth,yield_optimization,26666.11,57.4,68.80199999999999,39.438,72.378,73.28999999999999,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00303,MLT_OUTLET_003,St Julians,Malta,monthly,2024-03-01,2024-03-31,2024,3,2024-03,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.16,stable,commercial_growth,yield_optimization,28136.09,58.471,69.417,40.562,73.332,73.50999999999999,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00304,MLT_OUTLET_003,St Julians,Malta,monthly,2024-04-01,2024-04-30,2024,4,2024-04,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.23,stable,commercial_growth,yield_optimization,28353.63,58.753,69.261,40.662,72.946,72.02,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00305,MLT_OUTLET_003,St Julians,Malta,monthly,2024-05-01,2024-05-31,2024,5,2024-05,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.67,stable,commercial_growth,yield_optimization,29614.56,59.638,69.675,41.501,73.284,73.99000000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00306,MLT_OUTLET_003,St Julians,Malta,monthly,2024-06-01,2024-06-30,2024,6,2024-06,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.17,stable,commercial_growth,yield_optimization,30543.96,60.538,69.174,41.847,73.232,71.84,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00307,MLT_OUTLET_003,St Julians,Malta,monthly,2024-07-01,2024-07-31,2024,7,2024-07,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.24,stable,commercial_growth,yield_optimization,32035.59,61.598,69.309,42.677,73.624,72.16,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00308,MLT_OUTLET_003,St Julians,Malta,monthly,2024-08-01,2024-08-31,2024,8,2024-08,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.58,stable,commercial_growth,yield_optimization,32528.64,62.039,69.08,42.797,73.44,71.87,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00309,MLT_OUTLET_003,St Julians,Malta,monthly,2024-09-01,2024-09-30,2024,9,2024-09,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.41,stable,commercial_growth,yield_optimization,30318.59,60.262,69.514,41.857,73.089,73.285,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00310,MLT_OUTLET_003,St Julians,Malta,monthly,2024-10-01,2024-10-31,2024,10,2024-10,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.31,stable,commercial_growth,yield_optimization,28965.1,59.179,69.476,41.085,73.164,72.70500000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00311,MLT_OUTLET_003,St Julians,Malta,monthly,2024-11-01,2024-11-30,2024,11,2024-11,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,76.45,stable,commercial_growth,yield_optimization,27418.25,58.04,69.065,40.018,72.98400000000001,73.78,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00312,MLT_OUTLET_003,St Julians,Malta,monthly,2024-12-01,2024-12-31,2024,12,2024-12,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.34,stable,commercial_growth,yield_optimization,31592.22,61.061,69.72,42.582,73.491,73.63,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00313,MLT_OUTLET_003,St Julians,Malta,monthly,2025-01-01,2025-01-31,2025,1,2025-01,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.18,stable,commercial_growth,yield_optimization,26731.29,57.614,68.797,39.529,72.89500000000001,73.245,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00314,MLT_OUTLET_003,St Julians,Malta,monthly,2025-02-01,2025-02-28,2025,2,2025-02,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,76.8,stable,commercial_growth,yield_optimization,27844.72,58.04,70.047,40.609,73.21900000000001,74.14500000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00315,MLT_OUTLET_003,St Julians,Malta,monthly,2025-03-01,2025-03-31,2025,3,2025-03,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,77.56,stable,commercial_growth,yield_optimization,28602.92,59.136,68.979,40.7,73.399,73.82,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
